id_estrella,clasificacion,periodo_orbital,duracion_transito,profundidad_transito,radio_planeta,indice_probabilidad_planeta,equilibrio_temperatura,radio_estrella,probabilidad_planeta
5390913,CANDIDATE,1.680254289,12.585,51633.0,30.88,,1996.0,1.246,BAJO
5394585,CANDIDATE,151.13008,3.49,358.0,4.41,,578.0,2.302,BAJO
5425643,CANDIDATE,258.63797782,7.11,,,,,,BAJO
5428199,CANDIDATE,628.15844,12.144,502.3,0.95,,101.0,0.423,BAJO
6425377,CANDIDATE,263.90141,4.303,807.1,23.91,,562.0,6.247,BAJO
6442735,CANDIDATE,18.7821603,5.573,77.2,0.83,,681.0,0.94,BAJO
4150972,CANDIDATE,161.537665,2.65,101.8,1.37,,400.0,1.358,BAJO
5436455,CANDIDATE,209.967521,2.585,120.0,1.16,,344.0,1.042,BAJO
5439000,CANDIDATE,369.73011,14.27,274.8,1.66,,274.0,0.999,BAJO
6517064,CANDIDATE,181.81214,16.164,474.6,2.04,,324.0,0.925,BAJO
6517200,CANDIDATE,435.50635,34.16,553.8,2.06,,225.0,0.882,BAJO
6517255,CANDIDATE,525.560452,2.327,1196.0,12.74,,359.0,3.796,BAJO
1164301,CANDIDATE,95.688682,6.465,453.8,28.41,,1046.0,13.056,BAJO
1429589,CANDIDATE,38.168652,5.086,90.6,1.4,,696.0,1.465,BAJO
4164511,CANDIDATE,40.9882124,3.599,145.8,1.44,,657.0,1.174,BAJO
4241238,CANDIDATE,138.333748,2.391,603.6,6.28,,488.0,2.547,BAJO
5524229,CANDIDATE,22.4932751,3.172,152.0,6.04,,1183.0,4.98,BAJO
5529385,CANDIDATE,215.732414,1.915,208.2,1.26,,292.0,0.856,BAJO
2019199,CANDIDATE,579.81521,5.43,607.0,2.71,,218.0,0.969,BAJO
2158460,CANDIDATE,19.12788374,2.0,,,,,,BAJO
4346339,CANDIDATE,493.74242,5.685,506.1,7.15,,358.0,3.243,BAJO
2437653,CANDIDATE,84.6405853,2.657,784.0,1.72,,271.0,0.63,BAJO
2555080,CANDIDATE,15.2024426,8.11,834.0,113.97,,2955.0,41.367,BAJO
4471313,CANDIDATE,110.089267,1.575,1018.0,2.4,,322.0,0.75,BAJO
4484179,CANDIDATE,385.29212,19.417,218.5,1.57,,290.0,1.053,BAJO
5650930,CANDIDATE,455.195496,3.565,293.6,2.09,,290.0,1.209,BAJO
5697395,CANDIDATE,50.55398,6.159,199.7,0.94,,367.0,0.687,BAJO
2861298,CANDIDATE,581.729006,6.647,186.7,2.74,,308.0,2.005,BAJO
4737848,CANDIDATE,56.001782,1.706,125.2,1.54,,584.0,1.332,BAJO
4750962,CANDIDATE,69.932459,2.03,264.4,8.25,,812.0,5.183,BAJO
5793275,CANDIDATE,535.93723,11.85,337.2,1.83,,227.0,0.958,BAJO
5857656,CANDIDATE,313.051405,10.969,594.9,2.91,,310.0,1.185,BAJO
6719052,CANDIDATE,357.437578,15.903,272.3,3.13,,422.0,1.862,BAJO
6756369,CANDIDATE,30.928898,3.436,203.3,8.1,,1051.0,5.127,BAJO
6765563,CANDIDATE,293.392635,3.661,518.8,6.84,,428.0,3.055,BAJO
2992634,CANDIDATE,47.82278681,1.19,,,,,,BAJO
3001955,CANDIDATE,348.96347,13.84,585.2,2.04,,198.0,0.792,BAJO
4761427,CANDIDATE,327.063,8.06,1006.0,2.82,,248.0,0.882,BAJO
4770798,CANDIDATE,651.07431,5.603,153.7,1.55,,234.0,1.261,BAJO
4833409,CANDIDATE,271.790292,2.944,318.4,2.38,,354.0,1.32,BAJO
5954894,CANDIDATE,48.2455501,1.375,60.5,0.64,,449.0,0.827,BAJO
5965629,CANDIDATE,377.311149,3.33,804.0,2.56,,243.0,0.891,BAJO
6939913,CANDIDATE,470.65357,3.458,985.0,2.99,,238.0,0.951,BAJO
3242039,CANDIDATE,59.14382117,1.74,,,,,,BAJO
4914221,CANDIDATE,111.187116,3.569,110.8,1.51,,440.0,1.281,BAJO
6021840,CANDIDATE,367.6758,23.5,699.5,2.77,,271.0,1.048,BAJO
6023571,CANDIDATE,354.21154,18.594,821.3,8.41,,363.0,3.035,BAJO
3356156,CANDIDATE,624.90338,12.169,249.0,2.77,,320.0,1.729,BAJO
3425363,CANDIDATE,25.5338535,2.076,368.0,1.18,,410.0,0.635,BAJO
3428127,CANDIDATE,339.18998,5.117,822.0,2.75,,253.0,0.966,BAJO
3441795,CANDIDATE,349.73652,3.428,886.0,2.32,,216.0,0.796,BAJO
4915582,CANDIDATE,436.18813,11.35,118.0,1.64,,331.0,1.497,BAJO
4940376,CANDIDATE,169.330666,2.6,532.7,16.68,,698.0,7.052,BAJO
6034379,CANDIDATE,249.35154,13.76,1637.0,4.42,,289.0,1.0,BAJO
6034834,CANDIDATE,371.56492,14.736,375.5,1.89,,259.0,0.972,BAJO
6036286,CANDIDATE,546.53309,16.04,758.0,1.03,,94.0,0.36,BAJO
6038152,CANDIDATE,364.63189,22.93,302.8,2.06,,298.0,1.155,BAJO
6043490,CANDIDATE,330.738115,4.998,333.3,4.42,,375.0,2.453,BAJO
6045404,CANDIDATE,78.876125,4.912,472.3,2.03,,427.0,0.927,BAJO
3540873,CANDIDATE,444.04257,10.9,417.4,1.48,,211.0,0.726,BAJO
3548645,CANDIDATE,211.330867,4.66,531.0,2.09,,300.0,0.911,BAJO
6115356,CANDIDATE,380.39474,10.775,603.0,1.84,,224.0,0.745,BAJO
5036052,CANDIDATE,143.163697,4.854,390.3,20.03,,741.0,7.653,BAJO
6197658,CANDIDATE,282.0309,14.69,782.0,3.22,,315.0,1.137,BAJO
6198670,CANDIDATE,179.25465,22.35,272.4,1.35,,301.0,0.82,BAJO
3647097,CANDIDATE,59.9655175,1.89,310.1,1.92,,481.0,1.105,BAJO
3748239,CANDIDATE,112.951287,4.284,555.6,15.19,,783.0,6.428,BAJO
3751118,CANDIDATE,103.363691,6.012,359.1,2.0,,385.0,1.022,BAJO
5110453,CANDIDATE,418.04355,10.777,481.6,13.73,,463.0,5.469,BAJO
5166811,CANDIDATE,370.05918,11.86,669.8,1.9,,206.0,0.751,BAJO
6266866,CANDIDATE,232.916142,7.037,64.8,1.2,,361.0,1.496,BAJO
3757521,CANDIDATE,126.51457638,2.15,,,,,,BAJO
3834728,CANDIDATE,359.98653,3.866,671.0,1.76,,200.0,0.677,BAJO
5181299,CANDIDATE,573.23826,2.641,470.1,6.93,,338.0,3.264,BAJO
5184144,CANDIDATE,314.765374,3.325,732.0,2.0,,217.0,0.755,BAJO
6309307,CANDIDATE,438.98396,9.62,745.2,32.58,,599.0,11.706,BAJO
3863877,CANDIDATE,288.07937,3.161,991.0,3.01,,269.0,0.965,BAJO
5255259,CANDIDATE,198.895864,4.193,1779.0,3.33,,264.0,0.808,BAJO
6346894,CANDIDATE,52.69092296,2.31,,,,,,BAJO
6347890,CANDIDATE,37.71508287,1.8,,,,,,BAJO
6359881,CANDIDATE,474.22897,13.05,475.2,2.0,,225.0,0.925,BAJO
6359929,CANDIDATE,371.50631,8.854,992.0,2.88,,242.0,0.924,BAJO
3865815,CANDIDATE,117.26808432,2.2,,,,,,BAJO
3955444,CANDIDATE,62.312419,5.561,123.0,6.15,,838.0,5.615,BAJO
9274092,CANDIDATE,426.942225,3.965,1209.0,2.32,,187.0,0.669,BAJO
9292100,CANDIDATE,91.507044,5.019,539.0,1.43,,302.0,0.626,BAJO
9300066,CANDIDATE,188.664098,5.179,960.0,2.02,,232.0,0.672,BAJO
10186761,CANDIDATE,75.636309,2.588,174.6,1.32,,447.0,0.994,BAJO
10191449,CANDIDATE,492.23808,12.53,676.8,2.19,,209.0,0.854,BAJO
10199984,CANDIDATE,198.6004,3.53,300.8,4.6,,458.0,2.522,BAJO
7625138,CANDIDATE,5.71966537,3.938,19.1,0.82,,1479.0,1.865,BAJO
8507586,CANDIDATE,201.621794,3.172,480.0,2.02,,309.0,0.923,BAJO
8525101,CANDIDATE,24.6777128,5.088,131.3,6.04,,1176.0,5.058,BAJO
8525286,CANDIDATE,113.05980069,19.03,,,,,,BAJO
9330740,CANDIDATE,169.84787744,2.82,,,,,,BAJO
9334027,CANDIDATE,284.699924,3.709,371.1,2.0,,293.0,1.028,BAJO
9363944,CANDIDATE,402.20969,5.298,472.5,10.03,,452.0,4.649,BAJO
10272858,CANDIDATE,584.55603,3.671,346.7,6.69,,354.0,3.62,BAJO
10319834,CANDIDATE,70.31252504,13.66,,,,,,BAJO
10339000,CANDIDATE,69.775633,9.205,140.9,1.19,,480.0,0.983,BAJO
7625143,CANDIDATE,58.5029431,1.633,117.0,1.54,,611.0,1.412,BAJO
7631138,CANDIDATE,415.748785,3.313,463.7,3.24,,283.0,1.534,BAJO
7690782,CANDIDATE,428.379308,4.066,386.6,2.0,,236.0,0.953,BAJO
8547213,CANDIDATE,392.72811,12.48,499.7,1.85,,226.0,0.815,BAJO
8547537,CANDIDATE,374.05697,22.53,961.1,2.34,,209.0,0.771,BAJO
8548454,CANDIDATE,339.633833,8.859,517.8,2.04,,250.0,0.901,BAJO
9394953,CANDIDATE,100.494129,2.679,57.6,1.33,,523.0,1.75,BAJO
9397862,CANDIDATE,182.453195,2.721,184.0,1.26,,332.0,0.927,BAJO
10387792,CANDIDATE,383.26217,4.84,448.4,1.57,,203.0,0.761,BAJO
10453009,CANDIDATE,30.9771151,3.188,125.0,4.3,,950.0,3.784,BAJO
10459749,CANDIDATE,19.11280242,1.58,,,,,,BAJO
7757620,CANDIDATE,360.64485255,11.19,,,,,,BAJO
8570210,CANDIDATE,541.04472,12.47,181.5,1.08,,206.0,0.802,BAJO
8571421,CANDIDATE,514.271499,3.46,688.9,3.01,,258.0,1.137,BAJO
8574794,CANDIDATE,571.14302,10.06,531.3,2.22,,210.0,0.943,BAJO
8613769,CANDIDATE,540.39267,9.233,1780.0,3.63,,206.0,0.856,BAJO
9417931,CANDIDATE,190.905243,2.529,227.1,1.73,,356.0,1.131,BAJO
10487228,CANDIDATE,318.25858,4.39,756.0,2.03,,212.0,0.759,BAJO
10519727,CANDIDATE,184.883155,3.025,304.1,2.82,,393.0,1.621,BAJO
10535708,CANDIDATE,177.37583,21.14,459.7,1.96,,314.0,0.919,BAJO
7762153,CANDIDATE,366.55705,11.62,582.5,2.63,,266.0,1.1,BAJO
7767781,CANDIDATE,39.42516213,2.18,,,,,,BAJO
8652997,CANDIDATE,362.22202,14.29,52.5,0.96,,312.0,1.277,BAJO
8656535,CANDIDATE,631.99116,2.99,345.6,1.86,,210.0,1.006,BAJO
9466486,CANDIDATE,557.92882,4.788,262.2,2.97,,300.0,1.844,BAJO
9472328,CANDIDATE,77.51257,3.15,1510.0,28199.3,,702.0,3.63,BAJO
9472341,CANDIDATE,46.969389,1.944,1875.0,7.45,,638.0,1.717,BAJO
9475697,CANDIDATE,206.801125,6.6,716.0,24.34,,675.0,8.611,BAJO
9481235,CANDIDATE,14.0019064,4.257,376.1,17.96,,1646.0,6.502,BAJO
10552263,CANDIDATE,313.82752,4.187,168.0,1.26,,272.0,0.973,BAJO
10554421,CANDIDATE,236.09799849,3.65,,,,,,BAJO
10581308,CANDIDATE,425.593391,3.815,237.6,2.25,,278.0,1.441,BAJO
7812990,CANDIDATE,43.08410127,1.38,,,,,,BAJO
7830953,CANDIDATE,581.87357,14.64,905.6,2.96,,218.0,0.992,BAJO
7881464,CANDIDATE,213.63312404,2.54,,,,,,BAJO
9534832,CANDIDATE,114.12716,1.719,974.0,2.76,,295.0,0.823,BAJO
9536727,CANDIDATE,17.0497376,3.271,478.6,45.89,,1971.0,14.954,BAJO
10802364,CANDIDATE,583.8531,5.09,491.0,1.97,,196.0,0.86,BAJO
10809888,CANDIDATE,72.782432,3.726,245.8,11.19,,924.0,7.317,BAJO
10858504,CANDIDATE,474.96952,4.58,595.0,2.44,,249.0,0.962,BAJO
7917068,CANDIDATE,416.9504,4.026,479.8,7.35,,377.0,2.611,BAJO
8747910,CANDIDATE,574.65297,4.37,725.0,2.28,,196.0,0.821,BAJO
8807988,CANDIDATE,21.9578446,1.038,96.6,0.78,,533.0,0.802,BAJO
8814872,CANDIDATE,373.41509,6.617,1806.0,2.55,,158.0,0.612,BAJO
9579606,CANDIDATE,107.904526,2.053,249.4,1.26,,337.0,0.802,BAJO
9596820,CANDIDATE,282.029084,4.686,312.8,2.33,,363.0,1.287,BAJO
10601163,CANDIDATE,3.1318392,1.632,159.9,1.5,,1443.0,1.159,BAJO
10618044,CANDIDATE,207.767894,5.21,320.6,3.52,,379.0,1.849,BAJO
10656842,CANDIDATE,82.508054,3.806,351.9,14.04,,878.0,7.733,BAJO
10663976,CANDIDATE,381.37504,16.57,286.5,1.24,,212.0,0.729,BAJO
7950158,CANDIDATE,529.39169,10.869,319.9,4.4,,319.0,2.504,BAJO
8841297,CANDIDATE,495.51899,3.592,297.6,2.94,,305.0,1.634,BAJO
8868481,CANDIDATE,388.048463,3.456,149.6,3.0,,376.0,2.46,BAJO
8888745,CANDIDATE,34.0269868,1.586,361.7,1.57,,455.0,0.801,BAJO
8890417,CANDIDATE,173.219879,1.875,239.5,2.41,,405.0,1.518,BAJO
9659022,CANDIDATE,511.882,4.822,610.0,2.56,,241.0,1.007,BAJO
9674789,CANDIDATE,96.16705,2.775,270.7,1.15,,313.0,0.716,BAJO
9723746,CANDIDATE,208.800733,1.964,594.0,2.88,,347.0,1.168,BAJO
10678912,CANDIDATE,113.71363032,2.45,,,,,,BAJO
10685764,CANDIDATE,17.634272,1.387,76.7,1.69,,842.0,1.979,BAJO
10737437,CANDIDATE,208.047137,3.22,287.5,2.05,,363.0,1.2,BAJO
10747162,CANDIDATE,30.561533,2.227,585.7,1.53,,379.0,0.664,BAJO
7979297,CANDIDATE,292.09809,14.43,528.8,2.09,,267.0,0.883,BAJO
8005002,CANDIDATE,578.21623,2.707,120.6,3.54,,328.0,3.244,BAJO
8016650,CANDIDATE,119.079642,16.268,422.5,17.89,,795.0,8.984,BAJO
8915379,CANDIDATE,20.5858591,3.069,260.2,1.31,,586.0,0.753,BAJO
8937555,CANDIDATE,113.573945,3.007,249.6,3.45,,496.0,2.233,BAJO
8946267,CANDIDATE,542.91133,15.9,750.1,2.27,,199.0,0.824,BAJO
9776907,CANDIDATE,287.75613,5.487,1987.0,3.4,,215.0,0.781,BAJO
9832379,CANDIDATE,189.961729,12.46,699.9,1.93,,260.0,0.742,BAJO
10865043,CANDIDATE,202.18722766,2.77,,,,,,BAJO
10878117,CANDIDATE,280.92070688,3.48,,,,,,BAJO
10879899,CANDIDATE,169.415073,3.884,239.9,2.32,,413.0,1.378,BAJO
8040308,CANDIDATE,502.8356901,9.97,,,,,,BAJO
8040457,CANDIDATE,81.704814,1.468,297.0,1.65,,442.0,0.95,BAJO
8044083,CANDIDATE,578.21805,4.18,637.0,2.44,,223.0,0.95,BAJO
8959240,CANDIDATE,317.009388,3.013,326.9,4.03,,345.0,2.27,BAJO
8971044,CANDIDATE,482.51701,14.791,573.0,2.3,,242.0,0.96,BAJO
9838582,CANDIDATE,233.64574,10.05,2268.0,5.2,,296.0,1.0,BAJO
7018210,CANDIDATE,445.351255,6.516,420.4,3.66,,370.0,1.755,BAJO
8076215,CANDIDATE,97.5137491,2.655,279.8,5.27,,630.0,3.18,BAJO
8094942,CANDIDATE,549.42772,6.09,719.1,2.64,,223.0,0.971,BAJO
8099517,CANDIDATE,284.666844,2.752,418.0,8.98,,486.0,4.413,BAJO
9012244,CANDIDATE,376.934014,4.28,382.4,2.13,,274.0,1.034,BAJO
9026248,CANDIDATE,341.557931,3.365,433.0,6.81,,393.0,3.098,BAJO
9044060,CANDIDATE,476.91977,5.07,193.6,2.49,,321.0,1.725,BAJO
9851638,CANDIDATE,351.25069,3.648,1324.0,2.23,,186.0,0.63,BAJO
9881660,CANDIDATE,65.3558881,2.165,1158.0,2.61,,337.0,0.764,BAJO
7101726,CANDIDATE,270.1430241,6.32,,,,,,BAJO
7125794,CANDIDATE,126.586058,5.41,124.9,1.54,,460.0,1.249,BAJO
7130612,CANDIDATE,2.7200197,1.874,869.0,1.53,,713.0,0.527,BAJO
8125917,CANDIDATE,18.347081,2.825,1126.6,5.65,,855.0,1.702,BAJO
8129333,CANDIDATE,57.140035,5.684,1567.0,5.78,,588.0,1.46,BAJO
9073549,CANDIDATE,87.565484,2.527,396.0,2.12,,437.0,1.069,BAJO
9079671,CANDIDATE,535.1515,2.826,362.3,2.7,,258.0,1.423,BAJO
9079767,CANDIDATE,495.40462,0.63,904.0,152.21,,248.0,1.031,BAJO
9087853,CANDIDATE,353.65927,4.543,1018.0,2.58,,223.0,0.82,BAJO
9097470,CANDIDATE,346.4174,9.23,662.0,2.41,,251.0,0.946,BAJO
9941136,CANDIDATE,376.24253,4.064,185.7,1.32,,254.0,0.96,BAJO
9942658,CANDIDATE,21.7997515,4.756,109.5,1.01,,674.0,0.964,BAJO
7132462,CANDIDATE,54.595746,2.21,135.8,2.0,,649.0,1.699,BAJO
7186436,CANDIDATE,585.64118,13.97,565.2,2.2,,207.0,0.901,BAJO
7191523,CANDIDATE,502.98283916,2.94,,,,,,BAJO
8223445,CANDIDATE,48.8130123,1.538,702.0,2.95,,553.0,1.11,BAJO
9114614,CANDIDATE,441.61919,5.372,820.0,1.71,,152.0,0.592,BAJO
9116510,CANDIDATE,318.49078,3.012,630.0,3.01,,301.0,1.176,BAJO
9953491,CANDIDATE,362.0619,14.02,886.2,2.12,,203.0,0.698,BAJO
9968924,CANDIDATE,411.447056,3.481,285.2,2.86,,342.0,1.672,BAJO
7198587,CANDIDATE,651.358046,4.384,570.8,14.58,,411.0,6.261,BAJO
7205717,CANDIDATE,212.60398,5.74,188.5,1.64,,337.0,1.207,BAJO
7206422,CANDIDATE,50.550788,2.353,154.5,5.0,,790.0,3.859,BAJO
8279146,CANDIDATE,93.359737,5.397,38.3,1.05,,592.0,1.673,BAJO
8294683,CANDIDATE,122.58481,22.37,318.9,1.19,,279.0,0.669,BAJO
8295087,CANDIDATE,84.934357,3.169,129.7,1.6,,531.0,1.395,BAJO
8307489,CANDIDATE,421.98194,13.799,173.1,2.02,,334.0,1.515,BAJO
9147029,CANDIDATE,397.499229,8.019,2629.7,6.57,,293.0,1.231,BAJO
9157523,CANDIDATE,192.138741,3.218,151.4,1.93,,407.0,1.569,BAJO
9994381,CANDIDATE,281.95332,2.756,1039.0,2.31,,204.0,0.692,BAJO
10007916,CANDIDATE,388.67155,11.701,371.3,1.49,,210.0,0.788,BAJO
7282470,CANDIDATE,520.655224,12.94,314.9,7.58,,401.0,4.313,BAJO
7289139,CANDIDATE,369.93355,7.6,995.0,3.24,,270.0,1.024,BAJO
8352009,CANDIDATE,641.60204,16.762,237.3,1.61,,230.0,1.031,BAJO
8378278,CANDIDATE,28.406342,2.598,223.6,1.41,,613.0,0.936,BAJO
9173014,CANDIDATE,151.77884,2.615,189.7,4.35,,616.0,3.134,BAJO
9178894,CANDIDATE,113.993156,7.721,69.7,2.23,,729.0,2.496,BAJO
10027861,CANDIDATE,102.493119,2.814,636.1,2.7,,317.0,0.791,BAJO
10064591,CANDIDATE,284.94212784,3.2,,,,,,BAJO
10098540,CANDIDATE,286.02266,10.43,1036.0,2.03,,180.0,0.637,BAJO
7383840,CANDIDATE,331.70918,7.44,3463.0,6815.75,,221.0,0.805,BAJO
7416016,CANDIDATE,297.78282,18.38,392.4,1.17,,167.0,0.59,BAJO
7416646,CANDIDATE,365.739893,1.218,300.7,1.73,,241.0,0.953,BAJO
7440715,CANDIDATE,104.198102,3.2,652.2,5.13,,497.0,2.024,BAJO
8395870,CANDIDATE,74.833577,3.247,86.4,1.68,,590.0,1.807,BAJO
8415353,CANDIDATE,102.100752,2.009,194.2,2.63,,551.0,1.83,BAJO
8432249,CANDIDATE,335.43143,10.3,228.1,7.12,,468.0,4.721,BAJO
9209981,CANDIDATE,290.02002,23.87,172.5,1.56,,321.0,1.148,BAJO
9210738,CANDIDATE,279.21957,10.015,333.5,4.92,,395.0,2.604,BAJO
9214176,CANDIDATE,348.665961,3.849,391.2,9.56,,493.0,4.89,BAJO
9217583,CANDIDATE,222.28056,3.035,271.9,2.56,,405.0,1.531,BAJO
9220614,CANDIDATE,570.01886,3.52,428.5,1.62,,190.0,0.79,BAJO
9224514,CANDIDATE,378.93139106,14.11,,,,,,BAJO
9229807,CANDIDATE,580.85326788,16.63,,,,,,BAJO
7458743,CANDIDATE,248.421771,4.187,704.0,18.92,,579.0,6.428,BAJO
7539277,CANDIDATE,551.22396,5.896,570.7,2.1,,206.0,0.887,BAJO
11444772,CANDIDATE,395.94327,16.09,1506.0,2.53,,172.0,0.678,BAJO
11444974,CANDIDATE,76.37924,0.645,276.3,1.73,,406.0,0.936,BAJO
11446961,CANDIDATE,58.669218,3.712,169.4,1.28,,450.0,0.986,BAJO
11453930,CANDIDATE,355.84731,16.68,123.9,1.68,,354.0,1.493,BAJO
11457664,CANDIDATE,150.728285,2.718,213.5,1.27,,321.0,0.871,BAJO
11465658,CANDIDATE,253.790434,3.702,604.0,2.06,,253.0,0.85,BAJO
11493378,CANDIDATE,35.6606167,1.59,,,,,,BAJO
11513366,CANDIDATE,587.38162,11.973,863.6,36.77,,527.0,11.839,BAJO
11520465,CANDIDATE,91.240335,2.314,206.1,1.75,,494.0,1.205,BAJO
11559493,CANDIDATE,357.41382,3.675,777.0,3.01,,283.0,1.076,BAJO
11598638,CANDIDATE,359.854745,3.429,302.4,2.25,,302.0,1.168,BAJO
11598894,CANDIDATE,89.366114,3.945,494.0,1.97,,391.0,0.875,BAJO
11600299,CANDIDATE,100.41475198,1.72,,,,,,BAJO
11601633,CANDIDATE,94.67782,2.215,287.0,1.46,,353.0,0.866,BAJO
11614808,CANDIDATE,175.452812,2.734,141.8,3.96,,591.0,3.304,BAJO
11615521,CANDIDATE,366.684634,3.284,456.3,10.75,,444.0,4.962,BAJO
11616434,CANDIDATE,291.306507,2.91,1132.0,2.49,,219.0,0.748,BAJO
11651240,CANDIDATE,93.006,2.461,125.4,1.97,,503.0,1.742,BAJO
11652427,CANDIDATE,26.46288074,1.4,,,,,,BAJO
11722217,CANDIDATE,302.77571,3.183,1106.0,1.0,,106.0,0.303,BAJO
11773174,CANDIDATE,115.19952922,2.67,,,,,,BAJO
11807906,CANDIDATE,236.506437,5.004,744.4,10.37,,480.0,3.9,BAJO
11811382,CANDIDATE,19.3854894,1.031,4560.0,6.13,,632.0,0.913,BAJO
11818566,CANDIDATE,416.87893121,4.45,,,,,,BAJO
11819396,CANDIDATE,48.38798413,1.23,,,,,,BAJO
11824578,CANDIDATE,357.588538,3.367,344.8,3.53,,420.0,1.876,BAJO
11860294,CANDIDATE,545.205601,3.296,199.7,1.66,,257.0,1.155,BAJO
11868941,CANDIDATE,105.053389,1.988,176.7,1.52,,449.0,1.13,BAJO
11910670,CANDIDATE,44.7060191,0.25,292.0,60.47,,465.0,0.811,BAJO
11911929,CANDIDATE,125.277815,4.442,432.3,15.75,,799.0,7.738,BAJO
11959893,CANDIDATE,40.7282314,13.677,221.8,4.58,,829.0,2.231,BAJO
11966643,CANDIDATE,183.38048452,3.25,,,,,,BAJO
12007270,CANDIDATE,398.51312,5.41,249.2,1.23,,222.0,0.759,BAJO
12009917,CANDIDATE,559.785594,3.496,274.8,1.88,,249.0,1.111,BAJO
12020376,CANDIDATE,109.43946,3.801,187.1,1.0,,314.0,0.741,BAJO
12066767,CANDIDATE,194.25835342,3.15,,,,,,BAJO
12071775,CANDIDATE,164.507439,11.428,433.8,2.15,,346.0,1.02,BAJO
12102775,CANDIDATE,370.84786,13.966,1440.0,4.03,,219.0,0.886,BAJO
12105086,CANDIDATE,73.908995,3.916,100.5,0.94,,421.0,0.918,BAJO
12110901,CANDIDATE,96.32561456,2.28,,,,,,BAJO
12121701,CANDIDATE,212.646179,2.539,953.0,3.19,,321.0,1.03,BAJO
12168895,CANDIDATE,251.48808,6.8,305.0,1.74,,284.0,0.902,BAJO
12170767,CANDIDATE,32.4185265,5.154,110.7,1.62,,687.0,1.441,BAJO
12350136,CANDIDATE,478.79185021,4.06,,,,,,BAJO
10978581,CANDIDATE,277.114286,3.926,567.1,17.56,,605.0,7.549,BAJO
10979952,CANDIDATE,323.159363,2.427,368.6,3.41,,331.0,1.811,BAJO
10989620,CANDIDATE,21.512259,4.337,131.3,1.13,,639.0,0.997,BAJO
10991389,CANDIDATE,303.226376,1.802,1464.0,3.66,,274.0,0.955,BAJO
12401859,CANDIDATE,22.8631517,1.659,103.3,4.84,,1112.0,4.874,BAJO
12402588,CANDIDATE,97.942437,2.575,100.2,2.29,,600.0,2.284,BAJO
12418418,CANDIDATE,493.30572,5.425,404.5,1.08,,149.0,0.548,BAJO
12505590,CANDIDATE,449.87203,6.539,1130.0,2.59,,199.0,0.786,BAJO
12506986,CANDIDATE,419.93373,10.29,285.0,1.82,,285.0,1.053,BAJO
10991431,CANDIDATE,322.221973,7.531,465.6,2.18,,277.0,1.006,BAJO
11021266,CANDIDATE,235.413973,3.065,1027.0,3.2,,304.0,1.001,BAJO
11021676,CANDIDATE,366.68293,3.854,1075.0,3.15,,222.0,0.869,BAJO
11046723,CANDIDATE,388.03884851,4.44,,,,,,BAJO
12690465,CANDIDATE,49.49059818,1.61,,,,,,BAJO
12734110,CANDIDATE,364.18129,6.65,469.5,1.78,,209.0,0.85,BAJO
12735793,CANDIDATE,37.7935113,1.718,67.2,0.89,,592.0,1.076,BAJO
11069681,CANDIDATE,172.621943,4.435,788.0,26.09,,790.0,9.343,BAJO
11072982,CANDIDATE,264.708077,3.975,461.3,6.17,,425.0,2.907,BAJO
11080702,CANDIDATE,8.67237968,2.826,99.1,0.87,,825.0,0.882,BAJO
11082795,CANDIDATE,35.9216912,0.585,221.3,1.38,,468.0,0.829,BAJO
11090926,CANDIDATE,102.300622,4.473,781.2,35.36,,984.0,9.435,BAJO
11097752,CANDIDATE,359.8455,34.84,503.9,14.76,,510.0,6.632,BAJO
11098704,CANDIDATE,22.7783121,1.037,155.6,1.89,,863.0,1.477,BAJO
11100170,CANDIDATE,114.406187,4.92,1306.0,2.42,,267.0,0.691,BAJO
11129145,CANDIDATE,132.114,2.514,216.8,0.75,,217.0,0.523,BAJO
11145391,CANDIDATE,623.2344,14.448,602.8,2.04,,196.0,0.839,BAJO
11145637,CANDIDATE,46.16051579,2.37,,,,,,BAJO
11147785,CANDIDATE,217.170081,4.291,937.0,109061.0,,802.0,11.723,BAJO
11182213,CANDIDATE,189.456089,3.077,453.0,2.2,,337.0,1.026,BAJO
11183752,CANDIDATE,230.358183,2.031,1023.0,2.87,,289.0,0.884,BAJO
11191364,CANDIDATE,211.54114,5.4,751.0,1.88,,251.0,0.689,BAJO
11198419,CANDIDATE,88.523517,7.22,828.0,1.6,,209.0,0.462,BAJO
11251991,CANDIDATE,134.35872,13.3,75.2,1.27,,499.0,1.433,BAJO
11298442,CANDIDATE,55.01469183,2.34,,,,,,BAJO
11305417,CANDIDATE,198.781156,6.77,138.3,1.69,,404.0,1.424,BAJO
11340218,CANDIDATE,111.149082,2.911,394.2,1.87,,364.0,0.948,BAJO
11341266,CANDIDATE,284.87177,15.63,106.7,1.84,,401.0,1.773,BAJO
11348610,CANDIDATE,190.860818,2.823,512.0,1.84,,273.0,0.803,BAJO
11351454,CANDIDATE,374.41813,17.9,430.2,2.42,,280.0,1.124,BAJO
11355925,CANDIDATE,263.30198,2.213,377.6,2.19,,308.0,1.132,BAJO
11391512,CANDIDATE,370.31761,12.588,1885.0,2.98,,182.0,0.701,BAJO
11393248,CANDIDATE,37.959659,2.793,287.9,1.41,,484.0,0.827,BAJO
11393633,CANDIDATE,405.6296,11.26,304.3,1.4,,216.0,0.79,BAJO
11414368,CANDIDATE,434.28175,8.14,663.1,1.94,,212.0,0.75,BAJO
